Tue May 01 08:35:01 +0000 2012,197242709101117440,"MT @EverettSharp1: #arras95 An estimated 21k FR soldiers have deserted. Those that remain man front line but at present refuse to attack.",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,196969578537037825,555829487,EverettSharp1,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Tue May 01 08:30:00 +0000 2012,197241448926674944,"RT @2ndCMR: The Battalion moved from Villers au Bois to new area. #Arras95",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,196962342242746368,528621766,2ndCMR,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Tue May 01 08:27:01 +0000 2012,197240696942497792,"RT @2ndCMR: Forward Headquarters established in GOODMAN TUNNEL – Rear Headquarters established at LA TARGETTE CAMP.  #Arras95",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,197188604152393730,528621766,2ndCMR,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Tue May 01 08:25:01 +0000 2012,197240192694894592,"MT @EverettSharp1: #arras95 Haig discusses the forthcoming Ypres operation with Gen Gough, even talk of landing behind enemy from the sea.",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,196959114532896769,555829487,EverettSharp1,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Tue May 01 08:23:32 +0000 2012,197239822853742592,"RT @2ndCMR: Relieving 52nd Canadian Battalion. The relief was completed at 6.00 P.M. – No Casualties. #Arras95",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,1,false,false
Tue May 01 08:06:06 +0000 2012,197235433682378752,"Just in, interactive map and 3D visualisation of the damage to Arras Cathedral during April http://t.co/g3vvAVWO #arras95",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,1,false,false
Mon Apr 30 20:25:00 +0000 2012,197058996279054337,"Br. losses in April total 120,070: largest monthly casualty list since opening of the battle of the Somme in July 1916.",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,4,false,false
Mon Apr 30 13:10:00 +0000 2012,196949524529426434,"RT @2ndCMR: Further messages recd frm HON. NW. Rowell, Rt.Hon. WH. Long; HRH. Duke of Connaught.  #Arras95 http://t.co/MZRxKJXQ",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,196931950173364224,528621766,2ndCMR,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Mon Apr 30 13:05:01 +0000 2012,196948269853716481,"RT @EverettSharp1: #arras95 17Mdx confirmed: the surrounded men kept fighting until they ran out of ammunition on the 28th",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,196893551068577792,555829487,EverettSharp1,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Mon Apr 30 13:00:00 +0000 2012,196947008634884097,"RT @2ndCMR: Companies and Details preparing to move forward.  #Arras95",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,196886612129484801,528621766,2ndCMR,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Mon Apr 30 12:59:00 +0000 2012,196946758272684032,"MT @DBS48: Visibility poor during the forenoon. About 12.10 pm explosion seen about I.2.b.12.40. #arras95",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,196864947395903488,185608258,DBS48,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Mon Apr 30 12:58:01 +0000 2012,196946507381997568,"MT @DBS48: Hostile fire above normal - Very active throughout day and in neighbourhood of battery positions. #arras95",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,196863865672302592,185608258,DBS48,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Mon Apr 30 12:57:00 +0000 2012,196946252582232065,"MT @DBS48: 78/Bde RFA: Night firing carried out as ordered. #arras95",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,196862245521723392,185608258,DBS48,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Mon Apr 30 12:55:01 +0000 2012,196945752835100672,"RT @2ndCMR: Weather fine. Advance party left Villers au Bois for forward area.   #Arras95",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,196871512945459200,528621766,2ndCMR,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Mon Apr 30 12:49:13 +0000 2012,196944294303637504,"RT @2ndCMR: [Following] 8th C.I.B. Ops Order No.85 29/Apr/17, the 2nd C.M.R. Battn will move fwd to GOODMAN TUNNEL on 30th April,1917.   ...",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,1,false,false
Mon Apr 30 12:49:09 +0000 2012,196944277945856000,"RT @2ndCMR: Battalion Operation Order No.48 by Lieut-Coo. G.C. Johnston. M.C. issued.  #Arras95",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,1,false,false
Mon Apr 30 09:24:01 +0000 2012,196892652459917312,"Br. commanders to step up tempo of attacks and use all available reserves to achieve a breakthrough. http://t.co/98ON04Q7",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Mon Apr 30 08:39:57 +0000 2012,196881562959233024,"My week on twitter: 71 retweets received, 13 new followers, 28 mentions. Via: http://t.co/Oywj3A8h",<a href="http://www.twentyfeet.com" rel="nofollow">TwentyFeet</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
